appid,name_x,release_date,price,rating,achievements,developer_id,publisher_id,gameid
277470,The Book of Legends,2014-03-14,14.99,56.95,44,1521,1102,
277490,Battle Group 2,2014-06-13,7.99,78.0,34,1580,1103,
277500,Farming World,2014-05-02,4.99,44.81,0,1561,913,
277510,Shiny The Firefly,2014-05-16,9.99,65.82,10,1581,222,
277520,Albedo: Eyes from Outer Space,2015-04-10,14.99,47.93,30,1582,1104,
277540,Tales From The Dragon Mountain: The Strix,2014-02-20,3.9,43.06,0,496,726,
277560,Where Angels Cry,2014-02-27,3.99,50.62,0,496,269,
277590,Assassin's Creed Freedom Cry,2014-02-25,14.99,73.08,0,169,9,
277630,Panzer Tactics HD,2014-05-22,9.99,68.41,47,1572,22,
277650,Kult: Heretic Kingdoms,2015-08-26,4.99,66.87,0,556,315,
277670,Call of Duty®: Ghosts - Extra Slots Pack,2014-03-25,1.99,32.94,0,24,20,209160
277671,Call of Duty®: Ghosts - Elias Special Character,2014-03-25,1.99,64.78,0,24,20,209160
277672,Call of Duty®: Ghosts - Hesh Special Character,2014-03-25,1.99,59.97,0,24,20,209160
277673,Call of Duty®: Ghosts - Merrick Special Character,2014-03-25,1.99,50.0,0,24,20,209160
277674,Call of Duty®: Ghosts - Keegan Special Character,2014-03-25,1.99,69.44,0,24,20,209160
277675,Call of Duty®: Ghosts - Legend Pack - CPT Price,2014-03-25,3.99,62.51,0,24,20,209160
277676,Call of Duty®: Ghosts - Ducky Pack,2014-03-25,1.99,59.42,0,24,20,209160
277677,Call of Duty®: Ghosts - Circuit Pack,2014-03-25,1.99,59.42,0,24,20,209160
277678,Call of Duty®: Ghosts - Inferno Pack,2014-03-25,1.99,64.08,0,24,20,209160
277679,Call of Duty®: Ghosts - Space Cats Pack,2014-03-25,1.99,50.0,0,24,20,209160
277680,"About Love, Hate and the other ones",2014-12-12,6.99,84.98,0,674,408,
277700,On Rusty Trails,2016-06-13,12.99,81.24,44,674,408,
277720,MorphVOX Pro 4 - Voice Expansion Pack,2014-02-20,0.99,44.31,0,1583,1105,269470
277721,MorphVOX Pro 4 - Special Effects Voices,2014-02-27,2.99,55.69,0,1583,1105,269470
277730,Train Simulator: DB BR 218 Loco Add-On,2015-01-22,13.99,46.87,0,253,129,24010
277731,Train Simulator: BR Class 45 'Peak' Loco Add-On,2014-10-29,13.99,73.19,0,253,129,24010
277732,Train Simulator: Norfolk Southern Dash8-40C Loco Add-On,2014-09-11,13.99,59.37,0,253,129,24010
277733,Train Simulator: CSX SD80MAC Loco Add-On,2014-07-31,13.99,53.0,0,1223,129,24010
277735,Train Simulator: Class 2F Dock Tank Loco Add-On,2014-07-10,13.99,64.76,0,713,129,24010
277736,Train Simulator: BR Regional Railways Class 101 DMU Add-On,2014-08-14,5.99,74.0,0,253,129,24010
277737,Train Simulator: Norfolk Southern SD40-2 High Nose Long Hood Forward Loco Add-On,2014-07-17,13.99,32.0,0,253,129,24010
277739,Train Simulator: West Rhine: Köln - Koblenz Route Add-On,2014-12-05,19.99,70.85,0,253,129,24010
277740,Train Simulator: Union Pacific FEF-3 Loco Add-On,2014-11-06,13.99,85.29,0,840,129,24010
277741,Train Simulator: DB BR 103 TEE Loco Add-On,2014-10-09,13.99,63.91,0,501,129,24010
277742,Train Simulator: The Story of Forest Rail Route Add-On,2015-01-19,21.99,68.18,0,1584,129,24010
277745,Train Simulator: GWR Class 14XX Loco Add-On,2014-10-09,13.99,82.85,0,717,129,24010
277747,Train Simulator: Los Angeles Commuter Rail F59PH Loco Add-On,2014-09-18,9.99,61.5,0,253,129,24010
277748,Train Simulator: West Highland Line Extension Route Add-On,2014-10-02,29.99,80.47,0,255,129,24010
277749,Train Simulator: BR Class 07 Loco Add-On,2015-04-22,13.99,62.1,0,1585,129,24010
277751,The Count of Monster Disco,2014-10-24,9.99,75.71,0,1585,129,
277752,Train Simulator: Miami - West Palm Beach Route Add-On,2014-12-18,21.99,62.19,0,253,129,24010
277753,Train Simulator: GWR Small Prairies Loco Add-On,2014-12-10,21.99,77.87,0,717,129,24010
277754,The Game of Gnomes,2014-12-11,6.99,75.03,0,253,129,24010
277755,Train Simulator: DB BR 605 ICE TD Add-On,2015-01-30,13.99,66.24,0,253,129,24010
277756,Train Simulator: Miami Commuter Rail F40PHL-2 Loco Add-On,2015-02-26,9.99,68.8,0,253,129,24010
277757,Train Simulator: Seaboard GE U36B Loco Add-On,2015-02-26,13.99,72.76,0,253,129,24010
277758,Train Simulator: MRCE BR 185.5 Loco Add-On,2015-03-12,13.99,69.44,0,253,129,24010
277759,Train Simulator: Union Pacific GP30 Loco Add-On,2015-02-05,13.99,72.86,0,715,129,24010
277760,Train Simulator: Midland Main Line London-Bedford Route Add-On,2015-02-12,21.99,66.65,0,842,129,24010
277761,Train Simulator: West Highland Line (South) Route Add-On,2015-08-06,29.99,65.86,0,843,129,24010
277762,Train Simulator: CSX NRE 3GS-21B 'Genset' Loco Add-On,2015-03-05,13.99,79.05,0,253,129,24010
277763,Train Simulator: Grand Central Class 180 'Adelante' DMU Add-On,2015-03-26,13.99,78.48,0,253,129,24010
277764,Train Simulator: Amtrak P30CH Loco Add-On,2015-04-29,13.99,61.97,0,253,129,24010
277765,Train Simulator: Network SouthEast Class 415 '4EPB' EMU Add-On,2015-04-02,13.99,74.99,0,253,129,24010
277767,Train Simulator: Chengdu - Suining High Speed Route Add-On,2015-02-27,19.99,64.52,0,499,129,24010
277768,Train Simulator: The Rhine Railway: Mannheim - Karlsruhe Route Add-On,2015-03-19,21.99,61.8,0,253,129,24010
277769,Train Simulator: CSX AC6000CW Loco Add-On,2015-04-16,13.99,73.21,0,253,129,24010
277770,Train Simulator: CRH380D EMU Add-On,2015-05-06,12.99,50.0,0,499,129,24010
277771,Train Simulator: LNER Peppercorn Class A2 'Blue Peter' Loco Add-On,2015-05-14,13.99,77.77,0,253,129,24010
277773,Train Simulator: Gatwick Express Class 442 'Wessex' EMU Add-On,2015-05-28,13.99,60.59,0,253,129,24010
277774,Train Simulator: PRR RF-16 'Sharknose' Loco Add-On,2015-07-02,13.99,61.95,0,715,129,24010
277775,Train Simulator: Soldier Summit Route Add-On,2015-05-21,21.99,78.13,0,253,129,24010
277776,Train Simulator: DB BR 120 Loco Add-On,2015-06-23,13.99,70.48,0,253,129,24010
277777,Train Simulator: Weardale and Teesdale Network Route Add-On,2015-06-25,21.99,82.42,0,253,129,24010
277778,Train Simulator: BR Class 105 DMU Add-On,2015-06-25,13.99,74.19,0,253,129,24010
277820,Gas Guzzlers Extreme: Full Metal Frenzy,2014-05-12,4.99,77.43,0,1039,99,243800
277821,Gas Guzzlers Extreme: Full Metal Zombie,2015-02-16,6.99,73.08,0,1039,99,243800
277830,"Batman™: Arkham Origins - Cold, Cold Heart",2014-04-22,9.99,75.12,0,721,87,209000
277840,RPG Maker VX Ace - The Adventurer's Journey II,2014-02-21,4.99,69.2,0,1382,584,220700
277841,RPG Maker VX Ace - Tyler Warren RPG Battlers - 2nd 50,2014-02-21,7.99,59.42,0,1519,584,220700
277842,RPG Maker VX Ace - Fantasy Adventure Mini Music Pack,2014-02-21,4.99,64.08,0,909,584,220700
277843,RPG Maker VX Ace - Dungeons and Volcanoes Tile Pack,2014-09-16,9.99,41.67,0,1398,584,220700
277844,RPG Maker VX Ace - Matsurigami slave to convention,2018-06-13,16.79,50.0,0,1385,584,220700
277845,RPG Maker VX Ace - Mystery Music Library Vol.1,2018-06-28,16.79,50.0,0,1586,584,220700
277846,RPG Maker VX Ace - Karugamo Fantasy BGM Pack 07,2018-06-28,8.19,50.0,0,1587,584,220700
277850,Sportsfriends,2014-12-19,14.99,67.59,0,1588,697,
277870,Diehard Dungeon,2014-03-05,1.59,70.28,69,1589,1106,
277890,Shantae: Risky's Revenge - Director's Cut,2014-07-15,9.99,83.2,26,982,826,
277910,Mars Colony:Challenger,2014-03-04,4.99,60.75,0,1590,1107,
277930,TUG,2014-03-28,,38.99,0,1591,1108,
278030,Warlock I and II: Soundtrack,,4.99,50.0,0,1592,122,205990
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,2014-05-13,49.99,81.92,44,1593,792,
278100,"RIVE: Wreck, Hack, Die, Retry!",2016-09-13,14.99,80.68,44,363,189,
278120,The Humans (DLC),2014-04-22,,69.44,0,1396,971,265810
278131,The Typing of the Dead: Overkill - Love at First Bite DLC,2014-02-12,2.49,69.2,0,1061,40,246580
278360,A Story About My Uncle,2014-05-28,12.49,90.34,15,1594,294,
278420,Spider: Rite of the Shrouded Moon,2015-08-06,8.19,77.85,48,887,569,
278440,0RBITALIS,2015-05-28,7.99,65.94,38,1595,1076,
278460,Skyborn,2014-02-21,14.99,82.42,24,1596,584,
278480,Modding Tool Add-on for Masters of the World,2014-03-31,9.99,40.4,0,1451,1016,268890
278481,2014 Edition Add-on - Masters of the World DLC,2014-04-03,9.99,50.0,0,1451,1016,268890
278490,Aveyond 3-2: Gates of Night,2014-04-18,9.99,68.1,0,1522,584,
278510,JUDGEMENT SILVERSWORD - Resurrection -,2015-09-18,4.99,82.19,19,1597,584,
278530,3 Stars of Destiny,2014-03-28,14.99,62.9,50,1521,584,
278550,A-Train 9 V4.0 : Japan Rail Simulator,2015-10-21,54.99,60.52,0,1118,584,
278570,Labyrinthine Dreams,2015-05-26,1.99,75.03,7,1598,584,
278590,Heroes of Legionwood,2015-07-24,6.99,64.07,0,1599,584,
278620,TinyKeep,2014-09-29,9.99,64.16,36,1600,626,
278640,Terrian Saga: KR-17,2014-07-09,4.99,70.15,20,1601,626,
278710,Europa Universalis IV: Native Americans II Unit Pack,2014-02-25,1.99,56.32,0,235,122,236850
278711,Europa Universalis IV: Colonial British and French Unit pack,2014-02-25,1.99,58.55,0,235,122,236850
278712,Europa Universalis IV: Muslim Advisor Portraits,2014-02-25,1.99,56.02,0,235,122,236850
278720,InFlux Original Soundtrack,2014-05-28,3.29,50.0,0,1602,714,246980
278810,LA Cops,2015-03-13,13.99,54.82,13,1061,125,
278850,Spaceforce Homeworld,2014-02-19,4.99,40.4,0,1348,939,
278890,Angvik,2014-02-24,2.39,84.98,21,1603,1109,
278910,Interplanetary,2015-05-12,,74.98,25,1604,125,
278930,GIGANTIC ARMY,2014-03-06,5.99,72.95,44,657,396,
278970,Digger Online,2015-06-02,3.29,55.88,0,1605,1110,
279070,9th Dawn II,2016-10-17,4.99,76.92,20,1606,1111,
279090,Farming Simulator 2013 Lindner Unitrac,2014-04-02,3.99,69.2,0,502,271,220260
279110,Sacred 3: Malakhim Hero,2014-07-31,2.99,59.6,0,1084,22,247950
279111,Sacred 3: Orc of Thrones,2014-08-30,2.99,50.0,0,1084,22,247950
279112,Sacred 3: Z4ngr13f Weapon Spirit,2014-07-31,0.99,45.83,0,1084,22,247950
279140,Making History: The Great War,2015-01-29,25.99,72.08,1,437,228,
279160,Ultionus: A Tale of Petty Revenge,2014-02-25,6.99,62.75,15,1607,1112,
279260,Richard and Alice,2014-06-05,5.0,70.05,21,1608,1113,
279420,Gardens Inc. – From Rakes to Riches,2014-03-25,9.99,75.03,0,1609,83,
279440,Joe Dever's Lone Wolf HD Remastered,2014-11-27,14.99,71.47,79,1610,530,
279460,IHF Handball Challenge 14,2014-03-28,9.99,48.39,0,1611,498,
279480,Abalone,2014-04-23,6.99,57.36,27,1612,1114,
279500,Nicolas Eymerich - The Inquisitor - Book 1 : The Plague,2014-04-30,4.99,52.05,40,1613,1115,
279520,Rage Runner,2014-05-16,4.99,44.34,57,1614,665,
279540,Pretentious Game,2014-05-20,1.99,71.95,0,1615,1116,
279560,Dracula 4 and  5 - Special Steam Edition,2014-05-29,7.99,62.19,0,1616,56,
279580,Devil's Dare 悪魔の挑戦,2014-10-21,12.99,60.56,36,591,347,
279600,Expansion - Crusader Kings II: Rajas of India,2014-03-25,14.99,48.99,0,235,122,203770
279601,Crusader Kings II: Turkish Unit Pack,2014-03-25,1.99,47.61,0,235,122,203770
279602,Crusader Kings II: Turkish Portraits,2014-03-25,1.99,53.75,0,235,122,203770
279603,Crusader Kings II: Songs of India,2014-03-25,1.99,47.61,0,235,122,203770
279620,Expansion - Europa Universalis IV: Wealth of Nations,2014-05-29,9.99,52.3,0,235,122,236850
279621,Europa Universalis IV: Muslim Ships Unit Pack,2014-05-29,1.99,57.18,0,235,122,236850
279622,Europa Universalis IV: Trade Nations Unit Pack,2014-05-29,1.99,57.21,0,235,122,236850
279623,Expansion - Europa Universalis IV: Res Publica,2014-07-16,4.99,47.13,0,235,122,236850
279640,The Troma Project,2015-10-28,6.99,72.06,0,1617,1117,
279720,The I of the Dragon,2015-03-06,6.99,68.73,0,1618,1117,
279800,Grim Legends 2: Song of the Dark Swan,2015-03-26,7.99,90.33,29,1619,1118,
279820,Hardcore Package Part 2 / for Hacker Evolution,2014-07-10,1.99,64.08,0,512,277,70100
279830,Hardcore Package Part 2 / for Hacker Evolution: Untold,2014-07-14,1.99,64.08,0,512,277,70110
279920,Infinity Runner,2014-07-14,6.99,64.37,57,1157,781,
279940,The Book of Unwritten Tales 2,2015-02-19,29.99,84.57,51,780,22,
279990,Bridge Constructor Playground,2014-07-02,19.99,68.39,21,1129,224,
280010,Gunjitsu,2015-07-31,3.99,50.0,19,1620,236,
280030,Guncraft Wild West Block Pack,2014-05-27,1.99,50.0,0,1021,857,241720
280031,Guncraft Under the Sea Block Pack,2014-05-27,1.99,50.0,0,1021,857,241720
280032,Guncraft Deep Cave Block Pack,2014-05-27,1.99,50.0,0,1021,857,241720
280040,A Wizard's Lizard,2014-06-16,9.99,65.04,20,1621,1119,
280140,Millennium - A New Hope,2014-04-25,5.99,67.34,52,1521,1102,
280160,Aragami,2016-10-04,19.99,87.92,51,1622,1120,
280180,Hover,2017-05-31,19.99,79.77,10,1460,1024,
280200,Eterium,2014-04-15,4.99,73.2,12,1623,1121,
280220,Creeper World 3: Arc Eternal,2014-03-27,14.99,92.19,139,1624,1122,
280320,Adventurer Manager,2014-12-04,4.99,58.47,74,1625,1123,
280360,Interstellaria,2015-07-17,9.99,52.94,28,1626,1124,
280380,Uprising44: The Silent Shadows,2014-04-18,1.99,29.41,0,1627,1125,
280460,Pulstar,2014-06-11,1.99,62.53,13,1628,1126,
280500,KRUNCH,2014-03-19,9.99,62.1,51,1629,1127,
280520,Crea,2016-06-09,13.99,71.97,49,1630,1128,
280540,GhostControl Inc.,2014-06-06,14.99,65.36,53,1631,1129,
280560,Danmaku Unlimited 2,2014-03-18,4.99,85.98,25,1632,1130,
280600,BloodLust Shadowhunter,2015-09-21,8.19,72.91,25,1633,1131,
280620,Fiesta Online,2014-04-28,0.0,40.4,0,1634,1132,
280640,Dark Shadows - Army of Evil,2014-03-11,3.99,33.13,0,1635,1133,
280720,Imagine Earth,2021-05-25,24.99,74.22,25,1636,1134,
280790,Creativerse,2017-05-08,0.0,81.16,0,1637,1135,
280830,Foosball - Street Edition,2014-04-16,4.99,55.26,62,1638,1136,
280850,Dollhouse,2019-05-24,19.99,55.9,45,1639,1137,
280890,Ghostship Aftermath,2014-07-18,9.99,43.8,35,1640,1138,
280930,Battlepillars Gold Edition,2014-04-28,4.99,80.36,43,1101,734,
281050,Vanguard Princess Director's Cut,2014-03-03,0.0,78.03,0,1299,895,262150
281060,Reversion - The Meeting (2nd Chapter),2014-07-08,4.99,72.55,25,1504,1066,
281080,Reversion - The Return (Last Chapter),2020-02-28,8.19,76.6,36,1504,1066,
281100,Batch Converter Plugin,2014-03-16,9.99,59.42,0,1583,1105,269470
281102,Text-to-VoIP Plugin - MorphVOX Pro 4,2014-10-20,9.99,36.11,0,1583,1105,269470
281103,Voice Splicer Plugin - MprphVOX Pro 4,2014-03-28,9.99,50.0,0,1583,1105,269470
281200,A Boy and His Blob,2016-01-19,9.99,75.48,21,1023,32,
281220,BloodRayne Betrayal (Legacy),2014-04-30,,58.71,12,1023,32,
281240,Adventure Chronicles: The Search For Lost Treasure,2014-04-29,4.99,59.12,0,441,6,
281260,Desert Gunner,2014-03-18,2.99,44.64,0,1641,1139,
281280,Mashed,2014-04-24,4.99,74.37,0,1642,6,
281340,Call of Duty®: Ghosts - Legend Pack - Makarov,2014-04-03,3.99,58.33,0,24,20,209170
281341,Call of Duty®: Ghosts - Zakhaev Special Character,2014-04-03,1.99,50.0,0,24,20,209170
281342,Call of Duty®: Ghosts - Rorke Special Character,2014-04-03,1.99,55.69,0,24,20,209170
281343,Call of Duty®: Ghosts - Hazmat Special Character,2014-04-03,1.99,54.17,0,24,20,209170
281344,Call of Duty®: Ghosts - 1987 Pack,2014-05-22,1.99,50.0,0,24,20,209160
281345,Call of Duty®: Ghosts - Eyeballs Pack,2014-05-22,1.99,50.0,0,24,20,209160
281346,Call of Duty®: Ghosts - Blunt Force Pack,2014-05-22,1.99,70.84,0,24,20,209160
281347,Call of Duty®: Ghosts - Hex Pack,2014-05-22,1.99,50.0,0,24,20,209160
281350,US and THEM,2014-03-18,2.99,38.27,0,435,6,
281370,Real Horror Stories Ultimate Edition,2014-04-01,1.99,38.92,0,1643,6,
281390,ORB,2014-03-13,4.99,70.19,0,8,6,
281410,Ubersoldier II,2014-03-25,9.99,70.49,0,733,6,
281430,Clans,2014-03-13,2.99,55.07,0,1644,6,
281450,Disciples Sacred Lands Gold,2014-10-07,7.99,78.91,0,8,6,
281511,Warlock 2 E-book: The Great Mage Game,2014-04-10,4.99,67.06,0,1592,1140,205990
281560,D.W.A.R.F.S.,2014-03-20,5.99,52.11,0,1645,6,
281580,Wings Over Europe,2014-05-30,9.99,56.47,0,1646,6,
281600,Agarest Zero - DLC Bundle #1,2014-05-01,4.99,59.42,0,986,646,260130
281601,Agarest Zero - DLC Bundle #2,2014-05-15,4.99,59.42,0,986,646,260130
281602,Agarest Zero - DLC Bundle #3,2014-05-29,4.99,64.08,0,986,646,260130
281603,Agarest Zero - DLC Bundle #4,2014-06-12,5.99,64.08,0,986,646,260130
281604,Agarest Zero - DLC Bundle #5,2014-06-26,6.99,59.42,0,986,646,260130
281606,Agarest Zero - DLC Bundle #6,2014-07-10,4.99,59.42,0,986,646,260130
281607,Agarest Zero - DLC Bundle #7,2014-07-24,14.99,59.42,0,986,646,260130
281610,Homeworld: Deserts of Kharak,2016-01-20,45.99,80.27,48,866,360,
281640,The Banner Saga 2,2016-04-19,24.99,86.23,55,987,647,
281750,Munin,2014-06-10,4.99,78.92,18,1647,342,
281770,Blackguards: Untold Legends,2014-03-04,0.99,64.24,0,586,342,249650
281820,Explodemon,2014-03-25,7.99,62.9,20,724,1141,
281840,4PM,2014-07-09,2.99,42.2,0,1648,1142,
281860,RefleX,2014-03-27,7.99,82.37,0,1649,424,
281920,Splatter - Zombiecalypse Now,2014-06-04,5.99,85.51,36,1650,1143,
281940,Woolfe - The Red Hood Diaries,2015-03-17,9.99,58.12,20,1651,31,
281990,Stellaris,2016-05-09,39.99,86.74,135,235,122,
282010,Carmageddon Max Pack,1997-06-30,7.99,78.17,0,456,22,
282030,Carmageddon 2: Carpocalypse Now,2014-09-19,7.99,79.91,0,456,22,
282050,MX vs. ATV Supercross Encore,2015-10-27,29.99,56.54,29,1652,22,
282070,This War of Mine,2014-11-14,18.99,93.11,55,534,293,
282100,Fearless Fantasy,2014-05-15,6.99,80.05,24,1653,418,
282140,SOMA,2015-09-21,27.99,93.84,10,234,121,
282210,Sid Meier's Starships,2015-03-12,14.99,47.77,31,46,34,
282240,Wing IDE 5 - Commercial Use,2014-04-30,112.99,50.0,0,1654,1144,244830
282280,Invasion of the Ancients,2014-03-04,9.99,55.69,0,252,128,274480
282370,Future Perfect,,,50.0,0,60,1145,
282400,SuperPower 2 Steam Edition,2014-04-18,9.99,76.56,14,1655,22,
282440,Quake Live™,2014-09-17,9.99,83.98,58,11,11,
282470,Don't Starve: Reign of Giants,2014-04-02,4.99,91.62,0,63,45,219740
282510,Alien: Isolation - Last Survivor,2014-10-14,3.99,68.24,0,741,40,214490
282511,Alien: Isolation - Crew Expendable,2014-10-06,3.99,62.44,0,741,40,214490
282512,Alien: Isolation - Corporate Lockdown,2014-10-28,7.99,70.13,0,741,40,214490
282513,Alien: Isolation - Trauma,2014-12-02,7.99,64.52,0,741,40,214490
282514,Alien: Isolation - Safe Haven,2015-01-13,7.99,74.37,0,741,40,214490
282515,Alien: Isolation - Lost Contact,2015-02-10,7.99,66.41,0,741,40,214490
282516,Alien: Isolation – The Trigger,2015-03-02,7.99,63.43,0,741,40,214490
282520,The Typing of the Dead: Overkill - Silver Screen DLC,2014-02-28,2.49,67.06,0,1061,40,246580
282530,Castlevania: Lords of Shadow – Mirror of Fate HD,2014-03-27,11.99,79.63,23,954,110,
282550,Warehouse and Logistics Simulator DLC: Hell's Warehouse,2014-02-25,2.99,32.94,0,1541,639,273940
282560,RollerCoaster Tycoon World™,2016-11-16,14.99,27.45,30,1656,66,
282590,Star Ruler 2,2015-03-27,16.79,77.11,23,517,282,
282620,The Battle of Sol,2015-07-01,9.99,58.28,17,630,380,
282640,LOST ORBIT,2015-05-12,8.0,76.97,28,1657,1146,
282680,Warring States,2018-01-29,15.99,67.24,18,1658,1147,
282740,Organic Panic,2014-05-14,,63.89,16,1659,1148,
282760,Circuits,2014-04-17,4.99,85.45,15,1660,1149,
282780,Stick 'Em Up 2: Paper Adventures,2015-07-27,2.39,64.69,12,1661,1150,
282800,100% Orange Juice,2014-05-16,5.69,91.49,278,1302,847,
282860,Masterspace,2015-06-15,3.99,33.56,11,1662,1151,
282880,FaeVerse Alchemy,2014-04-02,0.0,53.29,15,362,188,
282900,Hyperdimension Neptunia Re;Birth1,2015-01-29,12.49,92.17,45,1663,1152,
283000,Strategic War in Europe,2014-03-21,14.99,47.45,64,1401,976,
283020,The Campaign Series: Fall Weiss,2014-05-30,14.99,50.0,64,1401,976,
283040,Paper Dungeons,2015-04-20,8.99,50.0,25,1664,1153,
283060,Lucent Heart,2016-02-11,0.0,33.38,0,1665,1154,
283080,Super Chibi Knight,2015-06-24,4.99,81.92,72,1666,1155,
283160,House of the Dying Sun,2016-11-01,19.99,85.76,38,1667,1156,
283180,The Samaritan Paradox,2014-04-18,4.99,66.43,17,1668,813,
283230,Spoiler Alert,2014-06-30,2.99,70.26,10,1669,418,
283270,Jagged Alliance 1: Gold Edition,2014-04-23,9.99,83.87,0,1055,22,
283290,Nosferatu: The Wrath of Malachi,2014-03-06,2.39,85.31,0,1670,1004,
283310,Soulbringer,2014-03-13,2.39,69.01,0,1671,1004,
283330,Desert Thunder,2014-03-19,2.39,54.96,0,1672,1004,
283350,Eurofighter Typhoon,2014-05-02,2.39,38.17,0,1431,1004,
283370,Marine Sharpshooter II: Jungle Warfare,2014-04-03,2.39,51.3,0,1673,1004,
283390,Incoming Forces,2014-03-06,2.39,63.0,0,1431,1004,
283410,CT Special Forces: Fire for Effect,2014-03-13,2.39,58.25,0,1674,1004,
283430,Litil Divil,2014-03-19,2.39,71.78,0,1675,1004,
283470,The Secret Of Hildegards,2014-03-27,2.99,27.21,0,1676,268,
283490,IHF Handball Challenge 12,2014-03-21,2.99,60.06,0,1677,268,
283530,Cities in Motion 2: European Cities,2014-03-11,12.99,33.02,0,524,1157,225420
283540,RPG Maker VX Ace - Karugamo Fantasy BGM Pack 08,2018-06-21,8.19,50.0,0,1587,584,220700
283541,RPG Maker VX Ace - Casino Tile Pack,2016-01-28,9.99,59.42,0,1398,584,220700
283542,RPG Maker VX Ace - JSM Party Themes,2014-09-16,7.99,55.69,0,1518,584,220700
283550,ComiPo! Casual Wear,2014-03-14,19.99,69.44,0,1678,584,262490
283551,ComiPo! Swim Wear,2014-03-14,22.99,74.19,0,1678,584,262490
283552,ComiPo! Summer Uniform and Sportswear,2014-03-14,22.99,53.32,0,1678,584,262490
283560,Munich Bus Simulator,2014-04-07,14.99,54.1,0,497,802,
283580,New York Bus Simulator,2014-08-06,9.95,50.0,0,497,802,
283600,World of Subways 2 – Berlin Line 7,2014-06-12,9.95,70.97,0,497,802,
